config_id,run_name,run_id,phase,domain,domain_code,pooling,normalization,convolution,activation,stream_interaction,stream_level,interaction_level,test_auc,test_ap,test_average_precision,auc_above_real,ap_above_real,quadrant_relative_to_real
cx_ksp_max_cbn_wl_dual_gate_crelu,cx_ksp_max_cbn_wl_dual_gate_crelu,phase1_1184439_315,phase1,Fourier,1,max,batchnorm,widely_linear,crelu,dual / modulus_gate,dual,modulus_gate,0.6177852979883437,0.09568752370880698,0.09568752370880698,False,False,neither
cx_ksp_max_cbn_wl_dual_gate_card,cx_ksp_max_cbn_wl_dual_gate_card,phase1_1184439_316,phase1,Fourier,1,max,batchnorm,widely_linear,cardioid,dual / modulus_gate,dual,modulus_gate,0.6158515295571133,0.08426084430643693,0.08426084430643693,False,False,neither
cx_ksp_max_cbn_wl_dual_holo_modrelu,cx_ksp_max_cbn_wl_dual_holo_modrelu,phase1_1184439_317,phase1,Fourier,1,max,batchnorm,widely_linear,modrelu,dual / holographic,dual,holographic,0.6188327558885934,0.07259066943275579,0.07259066943275579,False,False,neither
cx_ksp_max_cbn_wl_dual_holo_magsilu,cx_ksp_max_cbn_wl_dual_holo_magsilu,phase1_1184439_318,phase1,Fourier,1,max,batchnorm,widely_linear,magnitude_silu,dual / holographic,dual,holographic,0.624029758547525,0.06890572246454568,0.06890572246454568,False,False,neither
cx_ksp_max_cbn_wl_dual_holo_crelu,cx_ksp_max_cbn_wl_dual_holo_crelu,phase1_1184439_319,phase1,Fourier,1,max,batchnorm,widely_linear,crelu,dual / holographic,dual,holographic,0.6380898665162624,0.08010256219245665,0.08010256219245665,False,False,neither
cx_ksp_max_cbn_wl_dual_holo_card,cx_ksp_max_cbn_wl_dual_holo_card,phase1_1184439_320,phase1,Fourier,1,max,batchnorm,widely_linear,cardioid,dual / holographic,dual,holographic,0.6809953535841861,0.09555008192595271,0.09555008192595271,False,False,neither
cx_ksp_med_rms_std_single_none_modrelu,cx_ksp_med_rms_std_single_none_modrelu,phase1_1184439_321,phase1,Fourier,1,median,rms,standard,modrelu,complex_only / none,complex_only,none,0.5960438320844412,0.07008032687538684,0.07008032687538684,False,False,neither
cx_ksp_med_rms_std_single_none_magsilu,cx_ksp_med_rms_std_single_none_magsilu,phase1_1184439_322,phase1,Fourier,1,median,rms,standard,magnitude_silu,complex_only / none,complex_only,none,0.6218005532726345,0.06890947130908578,0.06890947130908578,False,False,neither
cx_ksp_med_rms_std_single_none_crelu,cx_ksp_med_rms_std_single_none_crelu,phase1_1184439_323,phase1,Fourier,1,median,rms,standard,crelu,complex_only / none,complex_only,none,0.6118094163779443,0.07752600163514142,0.07752600163514142,False,False,neither
cx_ksp_med_rms_std_single_none_card,cx_ksp_med_rms_std_single_none_card,phase1_1184439_324,phase1,Fourier,1,median,rms,standard,cardioid,complex_only / none,complex_only,none,0.5117771869040904,0.11133373215218513,0.11133373215218513,False,True,ap_only
cx_ksp_med_rms_std_single_holo_modrelu,cx_ksp_med_rms_std_single_holo_modrelu,phase1_1184439_325,phase1,Fourier,1,median,rms,standard,modrelu,complex_only / holographic,complex_only,holographic,0.7354631643971745,0.1286799784633964,0.1286799784633964,True,True,both_above
cx_ksp_med_rms_std_single_holo_magsilu,cx_ksp_med_rms_std_single_holo_magsilu,phase1_1184439_326,phase1,Fourier,1,median,rms,standard,magnitude_silu,complex_only / holographic,complex_only,holographic,0.6103188032122042,0.09585316410754219,0.09585316410754219,False,False,neither
cx_ksp_med_rms_std_single_holo_crelu,cx_ksp_med_rms_std_single_holo_crelu,phase1_1184439_327,phase1,Fourier,1,median,rms,standard,crelu,complex_only / holographic,complex_only,holographic,0.6111245400585502,0.07185767717807982,0.07185767717807982,False,False,neither
cx_ksp_med_rms_std_single_holo_card,cx_ksp_med_rms_std_single_holo_card,phase1_1184439_328,phase1,Fourier,1,median,rms,standard,cardioid,complex_only / holographic,complex_only,holographic,0.6547149034458679,0.08163937753512303,0.08163937753512303,False,False,neither
cx_ksp_med_rms_std_dual_none_modrelu,cx_ksp_med_rms_std_dual_none_modrelu,phase1_1184439_329,phase1,Fourier,1,median,rms,standard,modrelu,dual / none,dual,none,0.5818360056938737,0.061953090412304165,0.061953090412304165,False,False,neither
cx_ksp_med_rms_std_dual_none_magsilu,cx_ksp_med_rms_std_dual_none_magsilu,phase1_1184439_330,phase1,Fourier,1,median,rms,standard,magnitude_silu,dual / none,dual,none,0.5789756398893454,0.0919201349578494,0.0919201349578494,False,False,neither
cx_ksp_med_rms_std_dual_none_crelu,cx_ksp_med_rms_std_dual_none_crelu,phase1_1184439_331,phase1,Fourier,1,median,rms,standard,crelu,dual / none,dual,none,0.548075631831977,0.06288710384194629,0.06288710384194629,False,False,neither
cx_ksp_med_rms_std_dual_none_card,cx_ksp_med_rms_std_dual_none_card,phase1_1184439_332,phase1,Fourier,1,median,rms,standard,cardioid,dual / none,dual,none,0.522090618537319,0.10582381647225277,0.10582381647225277,False,False,neither
cx_ksp_med_rms_std_dual_gate_modrelu,cx_ksp_med_rms_std_dual_gate_modrelu,phase1_1184439_333,phase1,Fourier,1,median,rms,standard,modrelu,dual / modulus_gate,dual,modulus_gate,0.6458920849783794,0.09198770135974374,0.09198770135974374,False,False,neither
cx_ksp_med_rms_std_dual_gate_magsilu,cx_ksp_med_rms_std_dual_gate_magsilu,phase1_1184439_334,phase1,Fourier,1,median,rms,standard,magnitude_silu,dual / modulus_gate,dual,modulus_gate,0.5807482609513067,0.0929596539994537,0.0929596539994537,False,False,neither
cx_ksp_med_rms_std_dual_gate_crelu,cx_ksp_med_rms_std_dual_gate_crelu,phase1_1184439_335,phase1,Fourier,1,median,rms,standard,crelu,dual / modulus_gate,dual,modulus_gate,0.6483227244648565,0.11538527353121877,0.11538527353121877,False,True,ap_only
cx_ksp_med_rms_std_dual_gate_card,cx_ksp_med_rms_std_dual_gate_card,phase1_1184439_336,phase1,Fourier,1,median,rms,standard,cardioid,dual / modulus_gate,dual,modulus_gate,0.725700319608949,0.09910545661679063,0.09910545661679063,False,False,neither
cx_ksp_med_rms_std_dual_holo_modrelu,cx_ksp_med_rms_std_dual_holo_modrelu,phase1_1184439_337,phase1,Fourier,1,median,rms,standard,modrelu,dual / holographic,dual,holographic,0.6232105927537399,0.08343127022510319,0.08343127022510319,False,False,neither
cx_ksp_med_rms_std_dual_holo_magsilu,cx_ksp_med_rms_std_dual_holo_magsilu,phase1_1184439_338,phase1,Fourier,1,median,rms,standard,magnitude_silu,dual / holographic,dual,holographic,0.5338140896516531,0.056750204522598324,0.056750204522598324,False,False,neither
cx_ksp_med_rms_std_dual_holo_crelu,cx_ksp_med_rms_std_dual_holo_crelu,phase1_1184439_339,phase1,Fourier,1,median,rms,standard,crelu,dual / holographic,dual,holographic,0.5593693766282599,0.0604901461458542,0.0604901461458542,False,False,neither
cx_ksp_med_rms_std_dual_holo_card,cx_ksp_med_rms_std_dual_holo_card,phase1_1184439_340,phase1,Fourier,1,median,rms,standard,cardioid,dual / holographic,dual,holographic,0.5816480004297263,0.06515843019673027,0.06515843019673027,False,False,neither
cx_ksp_med_rms_wl_single_none_modrelu,cx_ksp_med_rms_wl_single_none_modrelu,phase1_1184439_341,phase1,Fourier,1,median,rms,widely_linear,modrelu,complex_only / none,complex_only,none,0.7414927617973303,0.11929587686999316,0.11929587686999316,True,True,both_above
cx_ksp_med_rms_wl_single_none_magsilu,cx_ksp_med_rms_wl_single_none_magsilu,phase1_1184439_342,phase1,Fourier,1,median,rms,widely_linear,magnitude_silu,complex_only / none,complex_only,none,0.6928934010152284,0.10353669291302334,0.10353669291302334,False,False,neither
cx_ksp_med_rms_wl_single_none_crelu,cx_ksp_med_rms_wl_single_none_crelu,phase1_1184439_343,phase1,Fourier,1,median,rms,widely_linear,crelu,complex_only / none,complex_only,none,0.5802245320011817,0.07367182517562482,0.07367182517562482,False,False,neither
cx_ksp_med_rms_wl_single_none_card,cx_ksp_med_rms_wl_single_none_card,phase1_1184439_344,phase1,Fourier,1,median,rms,widely_linear,cardioid,complex_only / none,complex_only,none,0.6234388848602047,0.09724480045947795,0.09724480045947795,False,False,neither
cx_ksp_med_rms_wl_single_holo_modrelu,cx_ksp_med_rms_wl_single_holo_modrelu,phase1_1184439_345,phase1,Fourier,1,median,rms,widely_linear,modrelu,complex_only / holographic,complex_only,holographic,0.5166518948244837,0.0559004995215068,0.0559004995215068,False,False,neither
cx_ksp_med_rms_wl_single_holo_magsilu,cx_ksp_med_rms_wl_single_holo_magsilu,phase1_1184439_346,phase1,Fourier,1,median,rms,widely_linear,magnitude_silu,complex_only / holographic,complex_only,holographic,0.546719308140628,0.05603838826084412,0.05603838826084412,False,False,neither
cx_ksp_med_rms_wl_single_holo_crelu,cx_ksp_med_rms_wl_single_holo_crelu,phase1_1184439_347,phase1,Fourier,1,median,rms,widely_linear,crelu,complex_only / holographic,complex_only,holographic,0.5206805790562136,0.08219009084036927,0.08219009084036927,False,False,neither
cx_ksp_med_rms_wl_single_holo_card,cx_ksp_med_rms_wl_single_holo_card,phase1_1184439_348,phase1,Fourier,1,median,rms,widely_linear,cardioid,complex_only / holographic,complex_only,holographic,0.6277630059355948,0.09181350391599138,0.09181350391599138,False,False,neither
cx_ksp_med_rms_wl_dual_none_modrelu,cx_ksp_med_rms_wl_dual_none_modrelu,phase1_1184439_349,phase1,Fourier,1,median,rms,widely_linear,modrelu,dual / none,dual,none,0.6528751376467112,0.07709142030279682,0.07709142030279682,False,False,neither
cx_ksp_med_rms_wl_dual_none_magsilu,cx_ksp_med_rms_wl_dual_none_magsilu,phase1_1184439_350,phase1,Fourier,1,median,rms,widely_linear,magnitude_silu,dual / none,dual,none,0.6068272768780383,0.07035938592551486,0.07035938592551486,False,False,neither
cx_ksp_med_rms_wl_dual_none_crelu,cx_ksp_med_rms_wl_dual_none_crelu,phase1_1184439_351,phase1,Fourier,1,median,rms,widely_linear,crelu,dual / none,dual,none,0.6147503558671071,0.1028334073592517,0.1028334073592517,False,False,neither
cx_ksp_med_rms_wl_dual_none_card,cx_ksp_med_rms_wl_dual_none_card,phase1_1184439_352,phase1,Fourier,1,median,rms,widely_linear,cardioid,dual / none,dual,none,0.6480944323583918,0.08250734421045627,0.08250734421045627,False,False,neither
cx_ksp_med_rms_wl_dual_gate_modrelu,cx_ksp_med_rms_wl_dual_gate_modrelu,phase1_1184439_353,phase1,Fourier,1,median,rms,widely_linear,modrelu,dual / modulus_gate,dual,modulus_gate,0.5939489162839416,0.10061459307586929,0.10061459307586929,False,False,neither
cx_ksp_med_rms_wl_dual_gate_magsilu,cx_ksp_med_rms_wl_dual_gate_magsilu,phase1_1184439_354,phase1,Fourier,1,median,rms,widely_linear,magnitude_silu,dual / modulus_gate,dual,modulus_gate,0.5873284451964655,0.09210007327751948,0.09210007327751948,False,False,neither
cx_ksp_med_rms_wl_dual_gate_crelu,cx_ksp_med_rms_wl_dual_gate_crelu,phase1_1184439_355,phase1,Fourier,1,median,rms,widely_linear,crelu,dual / modulus_gate,dual,modulus_gate,0.5955335320817554,0.07485871888983323,0.07485871888983323,False,False,neither
cx_ksp_med_rms_wl_dual_gate_card,cx_ksp_med_rms_wl_dual_gate_card,phase1_1184439_356,phase1,Fourier,1,median,rms,widely_linear,cardioid,dual / modulus_gate,dual,modulus_gate,0.7341471275481428,0.1205038444973825,0.1205038444973825,True,True,both_above
cx_ksp_med_rms_wl_dual_holo_modrelu,cx_ksp_med_rms_wl_dual_holo_modrelu,phase1_1184439_357,phase1,Fourier,1,median,rms,widely_linear,modrelu,dual / holographic,dual,holographic,0.616898987457363,0.1375725066494012,0.1375725066494012,False,True,ap_only
cx_ksp_med_rms_wl_dual_holo_magsilu,cx_ksp_med_rms_wl_dual_holo_magsilu,phase1_1184439_358,phase1,Fourier,1,median,rms,widely_linear,magnitude_silu,dual / holographic,dual,holographic,0.6217871243251953,0.08898110331761425,0.08898110331761425,False,False,neither
cx_ksp_med_rms_wl_dual_holo_crelu,cx_ksp_med_rms_wl_dual_holo_crelu,phase1_1184439_359,phase1,Fourier,1,median,rms,widely_linear,crelu,dual / holographic,dual,holographic,0.6739854430209761,0.10136990165033233,0.10136990165033233,False,False,neither
cx_ksp_med_rms_wl_dual_holo_card,cx_ksp_med_rms_wl_dual_holo_card,phase1_1184439_360,phase1,Fourier,1,median,rms,widely_linear,cardioid,dual / holographic,dual,holographic,0.6659549324523943,0.08817369423340095,0.08817369423340095,False,False,neither
cx_ksp_med_cbn_std_single_none_modrelu,cx_ksp_med_cbn_std_single_none_modrelu,phase1_1184439_361,phase1,Fourier,1,median,batchnorm,standard,modrelu,complex_only / none,complex_only,none,0.7213359116912417,0.11210094679728415,0.11210094679728415,False,True,ap_only
cx_ksp_med_cbn_std_single_none_magsilu,cx_ksp_med_cbn_std_single_none_magsilu,phase1_1184439_362,phase1,Fourier,1,median,batchnorm,standard,magnitude_silu,complex_only / none,complex_only,none,0.6587301587301587,0.0901904386539371,0.0901904386539371,False,False,neither
cx_ksp_med_cbn_std_single_none_crelu,cx_ksp_med_cbn_std_single_none_crelu,phase1_1184439_363,phase1,Fourier,1,median,batchnorm,standard,crelu,complex_only / none,complex_only,none,0.7395052775763435,0.11145966682117026,0.11145966682117026,True,True,both_above
cx_ksp_med_cbn_std_single_none_card,cx_ksp_med_cbn_std_single_none_card,phase1_1184439_364,phase1,Fourier,1,median,batchnorm,standard,cardioid,complex_only / none,complex_only,none,0.6488330244675422,0.07697471493915499,0.07697471493915499,False,False,neither
cx_ksp_med_cbn_std_single_holo_modrelu,cx_ksp_med_cbn_std_single_holo_modrelu,phase1_1184439_365,phase1,Fourier,1,median,batchnorm,standard,modrelu,complex_only / holographic,complex_only,holographic,0.6641017377057986,0.08820982893153802,0.08820982893153802,False,False,neither
cx_ksp_med_cbn_std_single_holo_magsilu,cx_ksp_med_cbn_std_single_holo_magsilu,phase1_1184439_366,phase1,Fourier,1,median,batchnorm,standard,magnitude_silu,complex_only / holographic,complex_only,holographic,0.7176966669352456,0.10190953638443151,0.10190953638443151,False,False,neither
cx_ksp_med_cbn_std_single_holo_crelu,cx_ksp_med_cbn_std_single_holo_crelu,phase1_1184439_367,phase1,Fourier,1,median,batchnorm,standard,crelu,complex_only / holographic,complex_only,holographic,0.693793140493648,0.1469923231237271,0.1469923231237271,False,True,ap_only
cx_ksp_med_cbn_std_single_holo_card,cx_ksp_med_cbn_std_single_holo_card,phase1_1184439_368,phase1,Fourier,1,median,batchnorm,standard,cardioid,complex_only / holographic,complex_only,holographic,0.6242580506539898,0.10242926153507628,0.10242926153507628,False,False,neither
cx_ksp_med_cbn_std_dual_none_modrelu,cx_ksp_med_cbn_std_dual_none_modrelu,phase1_1184439_369,phase1,Fourier,1,median,batchnorm,standard,modrelu,dual / none,dual,none,0.613649182177101,0.08442646897604439,0.08442646897604439,False,False,neither
cx_ksp_med_cbn_std_dual_none_magsilu,cx_ksp_med_cbn_std_dual_none_magsilu,phase1_1184439_370,phase1,Fourier,1,median,batchnorm,standard,magnitude_silu,dual / none,dual,none,0.5740203582843176,0.058550747556327304,0.058550747556327304,False,False,neither
cx_ksp_med_cbn_std_dual_none_crelu,cx_ksp_med_cbn_std_dual_none_crelu,phase1_1184439_371,phase1,Fourier,1,median,batchnorm,standard,crelu,dual / none,dual,none,0.5688233556253861,0.07754991590108937,0.07754991590108937,False,False,neither
cx_ksp_med_cbn_std_dual_none_card,cx_ksp_med_cbn_std_dual_none_card,phase1_1184439_372,phase1,Fourier,1,median,batchnorm,standard,cardioid,dual / none,dual,none,0.6492358928907153,0.0887911424892342,0.0887911424892342,False,False,neither
cx_ksp_med_cbn_std_dual_gate_modrelu,cx_ksp_med_cbn_std_dual_gate_modrelu,phase1_1184439_373,phase1,Fourier,1,median,batchnorm,standard,modrelu,dual / modulus_gate,dual,modulus_gate,0.6277361480407165,0.08350860348012125,0.08350860348012125,False,False,neither
cx_ksp_med_cbn_std_dual_gate_magsilu,cx_ksp_med_cbn_std_dual_gate_magsilu,phase1_1184439_374,phase1,Fourier,1,median,batchnorm,standard,magnitude_silu,dual / modulus_gate,dual,modulus_gate,0.637633282303333,0.07517564456457662,0.07517564456457662,False,False,neither
cx_ksp_med_cbn_std_dual_gate_crelu,cx_ksp_med_cbn_std_dual_gate_crelu,phase1_1184439_375,phase1,Fourier,1,median,batchnorm,standard,crelu,dual / modulus_gate,dual,modulus_gate,0.6616308113770042,0.09309186072231239,0.09309186072231239,False,False,neither
cx_ksp_med_cbn_std_dual_gate_card,cx_ksp_med_cbn_std_dual_gate_card,phase1_1184439_376,phase1,Fourier,1,median,batchnorm,standard,cardioid,dual / modulus_gate,dual,modulus_gate,0.6601670561061423,0.08691719103416662,0.08691719103416662,False,False,neither
cx_ksp_med_cbn_std_dual_holo_modrelu,cx_ksp_med_cbn_std_dual_holo_modrelu,phase1_1184439_377,phase1,Fourier,1,median,batchnorm,standard,modrelu,dual / holographic,dual,holographic,0.6455295033975237,0.11714322754242049,0.11714322754242049,False,True,ap_only
cx_ksp_med_cbn_std_dual_holo_magsilu,cx_ksp_med_cbn_std_dual_holo_magsilu,phase1_1184439_378,phase1,Fourier,1,median,batchnorm,standard,magnitude_silu,dual / holographic,dual,holographic,0.5565090108237316,0.07591248996816793,0.07591248996816793,False,False,neither
cx_ksp_med_cbn_std_dual_holo_crelu,cx_ksp_med_cbn_std_dual_holo_crelu,phase1_1184439_379,phase1,Fourier,1,median,batchnorm,standard,crelu,dual / holographic,dual,holographic,0.6363575322966185,0.08884403986169598,0.08884403986169598,False,False,neither
cx_ksp_med_cbn_std_dual_holo_card,cx_ksp_med_cbn_std_dual_holo_card,phase1_1184439_380,phase1,Fourier,1,median,batchnorm,standard,cardioid,dual / holographic,dual,holographic,0.6136894690194182,0.06972726204113507,0.06972726204113507,False,False,neither
cx_ksp_med_cbn_wl_single_none_modrelu,cx_ksp_med_cbn_wl_single_none_modrelu,phase1_1184439_381,phase1,Fourier,1,median,batchnorm,widely_linear,modrelu,complex_only / none,complex_only,none,0.6329734375419654,0.09582014821502166,0.09582014821502166,False,False,neither
cx_ksp_med_cbn_wl_single_none_magsilu,cx_ksp_med_cbn_wl_single_none_magsilu,phase1_1184439_382,phase1,Fourier,1,median,batchnorm,widely_linear,magnitude_silu,complex_only / none,complex_only,none,0.6446700507614214,0.06996746251817496,0.06996746251817496,False,False,neither
cx_ksp_med_cbn_wl_single_none_crelu,cx_ksp_med_cbn_wl_single_none_crelu,phase1_1184439_383,phase1,Fourier,1,median,batchnorm,widely_linear,crelu,complex_only / none,complex_only,none,0.6456369349770364,0.09122666207877775,0.09122666207877775,False,False,neither
cx_ksp_med_cbn_wl_single_none_card,cx_ksp_med_cbn_wl_single_none_card,phase1_1184439_384,phase1,Fourier,1,median,batchnorm,widely_linear,cardioid,complex_only / none,complex_only,none,0.649477613944619,0.07974915437807306,0.07974915437807306,False,False,neither
cx_ksp_med_cbn_wl_single_holo_modrelu,cx_ksp_med_cbn_wl_single_holo_modrelu,phase1_1184439_385,phase1,Fourier,1,median,batchnorm,widely_linear,modrelu,complex_only / holographic,complex_only,holographic,0.6169661321945586,0.06838114416944525,0.06838114416944525,False,False,neither
cx_ksp_med_cbn_wl_single_holo_magsilu,cx_ksp_med_cbn_wl_single_holo_magsilu,phase1_1184439_386,phase1,Fourier,1,median,batchnorm,widely_linear,magnitude_silu,complex_only / holographic,complex_only,holographic,0.5230575027529343,0.05899526547615727,0.05899526547615727,False,False,neither
cx_ksp_med_cbn_wl_single_holo_crelu,cx_ksp_med_cbn_wl_single_holo_crelu,phase1_1184439_387,phase1,Fourier,1,median,batchnorm,widely_linear,crelu,complex_only / holographic,complex_only,holographic,0.7077592458303118,0.09464300255175659,0.09464300255175659,False,False,neither
cx_ksp_med_cbn_wl_single_holo_card,cx_ksp_med_cbn_wl_single_holo_card,phase1_1184439_388,phase1,Fourier,1,median,batchnorm,widely_linear,cardioid,complex_only / holographic,complex_only,holographic,0.6728574114360917,0.08931762697823406,0.08931762697823406,False,False,neither
cx_ksp_med_cbn_wl_dual_none_modrelu,cx_ksp_med_cbn_wl_dual_none_modrelu,phase1_1184439_389,phase1,Fourier,1,median,batchnorm,widely_linear,modrelu,dual / none,dual,none,0.5822657320119249,0.06549280899964528,0.06549280899964528,False,False,neither
cx_ksp_med_cbn_wl_dual_none_magsilu,cx_ksp_med_cbn_wl_dual_none_magsilu,phase1_1184439_390,phase1,Fourier,1,median,batchnorm,widely_linear,magnitude_silu,dual / none,dual,none,0.6097816453146403,0.07346862262313925,0.07346862262313925,False,False,neither
cx_ksp_med_cbn_wl_dual_none_crelu,cx_ksp_med_cbn_wl_dual_none_crelu,phase1_1184439_391,phase1,Fourier,1,median,batchnorm,widely_linear,crelu,dual / none,dual,none,0.5616925845352241,0.0727782269922771,0.0727782269922771,False,False,neither
cx_ksp_med_cbn_wl_dual_none_card,cx_ksp_med_cbn_wl_dual_none_card,phase1_1184439_392,phase1,Fourier,1,median,batchnorm,widely_linear,cardioid,dual / none,dual,none,0.6507667928987726,0.10070372711867806,0.10070372711867806,False,False,neither
cx_ksp_med_cbn_wl_dual_gate_modrelu,cx_ksp_med_cbn_wl_dual_gate_modrelu,phase1_1184439_393,phase1,Fourier,1,median,batchnorm,widely_linear,modrelu,dual / modulus_gate,dual,modulus_gate,0.5782907635699513,0.06328939188273695,0.06328939188273695,False,False,neither
cx_ksp_med_cbn_wl_dual_gate_magsilu,cx_ksp_med_cbn_wl_dual_gate_magsilu,phase1_1184439_394,phase1,Fourier,1,median,batchnorm,widely_linear,magnitude_silu,dual / modulus_gate,dual,modulus_gate,0.6576692718824698,0.07745281468418877,0.07745281468418877,False,False,neither
cx_ksp_med_cbn_wl_dual_gate_crelu,cx_ksp_med_cbn_wl_dual_gate_crelu,phase1_1184439_395,phase1,Fourier,1,median,batchnorm,widely_linear,crelu,dual / modulus_gate,dual,modulus_gate,0.7160583353476755,0.1420718691968103,0.1420718691968103,False,True,ap_only
cx_ksp_med_cbn_wl_dual_gate_card,cx_ksp_med_cbn_wl_dual_gate_card,phase1_1184439_396,phase1,Fourier,1,median,batchnorm,widely_linear,cardioid,dual / modulus_gate,dual,modulus_gate,0.6686944377299707,0.086340334674638,0.086340334674638,False,False,neither
cx_ksp_med_cbn_wl_dual_holo_modrelu,cx_ksp_med_cbn_wl_dual_holo_modrelu,phase1_1184439_397,phase1,Fourier,1,median,batchnorm,widely_linear,modrelu,dual / holographic,dual,holographic,0.6025300136975263,0.08346960354387274,0.08346960354387274,False,False,neither
cx_ksp_med_cbn_wl_dual_holo_magsilu,cx_ksp_med_cbn_wl_dual_holo_magsilu,phase1_1184439_398,phase1,Fourier,1,median,batchnorm,widely_linear,magnitude_silu,dual / holographic,dual,holographic,0.6100770821583004,0.08964605704319625,0.08964605704319625,False,False,neither
cx_ksp_med_cbn_wl_dual_holo_crelu,cx_ksp_med_cbn_wl_dual_holo_crelu,phase1_1184439_399,phase1,Fourier,1,median,batchnorm,widely_linear,crelu,dual / holographic,dual,holographic,0.6859774930840921,0.11878069277442568,0.11878069277442568,False,True,ap_only
cx_ksp_med_cbn_wl_dual_holo_card,cx_ksp_med_cbn_wl_dual_holo_card,phase1_1184439_400,phase1,Fourier,1,median,batchnorm,widely_linear,cardioid,dual / holographic,dual,holographic,0.5965138452448097,0.07192803146038304,0.07192803146038304,False,False,neither
cx_ksp_avg_rms_std_single_none_modrelu,cx_ksp_avg_rms_std_single_none_modrelu,phase1_1184439_401,phase1,Fourier,1,average,rms,standard,modrelu,complex_only / none,complex_only,none,0.7355840249241264,0.13339756900630995,0.13339756900630995,True,True,both_above
cx_ksp_avg_rms_std_single_none_magsilu,cx_ksp_avg_rms_std_single_none_magsilu,phase1_1184439_402,phase1,Fourier,1,average,rms,standard,magnitude_silu,complex_only / none,complex_only,none,0.6993124378911181,0.12991090103534472,0.12991090103534472,False,True,ap_only
cx_ksp_avg_rms_std_single_none_crelu,cx_ksp_avg_rms_std_single_none_crelu,phase1_1184439_403,phase1,Fourier,1,average,rms,standard,crelu,complex_only / none,complex_only,none,0.5939757741788199,0.10504803126319186,0.10504803126319186,False,False,neither
cx_ksp_avg_rms_std_single_none_card,cx_ksp_avg_rms_std_single_none_card,phase1_1184439_404,phase1,Fourier,1,average,rms,standard,cardioid,complex_only / none,complex_only,none,0.5647946713936562,0.12777361954344996,0.12777361954344996,False,True,ap_only
cx_ksp_avg_rms_std_single_holo_modrelu,cx_ksp_avg_rms_std_single_holo_modrelu,phase1_1184439_405,phase1,Fourier,1,average,rms,standard,modrelu,complex_only / holographic,complex_only,holographic,0.6018182794832541,0.09675310808793885,0.09675310808793885,False,False,neither
cx_ksp_avg_rms_std_single_holo_magsilu,cx_ksp_avg_rms_std_single_holo_magsilu,phase1_1184439_406,phase1,Fourier,1,average,rms,standard,magnitude_silu,complex_only / holographic,complex_only,holographic,0.7334622512287488,0.11775967965362472,0.11775967965362472,True,True,both_above
cx_ksp_avg_rms_std_single_holo_crelu,cx_ksp_avg_rms_std_single_holo_crelu,phase1_1184439_407,phase1,Fourier,1,average,rms,standard,crelu,complex_only / holographic,complex_only,holographic,0.6284881690973062,0.08105394788325931,0.08105394788325931,False,False,neither
cx_ksp_avg_rms_std_single_holo_card,cx_ksp_avg_rms_std_single_holo_card,phase1_1184439_408,phase1,Fourier,1,average,rms,standard,cardioid,complex_only / holographic,complex_only,holographic,0.699849595788682,0.10647455492209908,0.10647455492209908,False,True,ap_only
cx_ksp_avg_rms_std_dual_none_modrelu,cx_ksp_avg_rms_std_dual_none_modrelu,phase1_1184439_409,phase1,Fourier,1,average,rms,standard,modrelu,dual / none,dual,none,0.6246340611822845,0.06402474469256747,0.06402474469256747,False,False,neither
cx_ksp_avg_rms_std_dual_none_magsilu,cx_ksp_avg_rms_std_dual_none_magsilu,phase1_1184439_410,phase1,Fourier,1,average,rms,standard,magnitude_silu,dual / none,dual,none,0.6419171165364059,0.08977011727910704,0.08977011727910704,False,False,neither
cx_ksp_avg_rms_std_dual_none_crelu,cx_ksp_avg_rms_std_dual_none_crelu,phase1_1184439_411,phase1,Fourier,1,average,rms,standard,crelu,dual / none,dual,none,0.5607525582144872,0.06054923377895245,0.06054923377895245,False,False,neither
cx_ksp_avg_rms_std_dual_none_card,cx_ksp_avg_rms_std_dual_none_card,phase1_1184439_412,phase1,Fourier,1,average,rms,standard,cardioid,dual / none,dual,none,0.5707168372142991,0.07454470586534515,0.07454470586534515,False,False,neither
cx_ksp_avg_rms_std_dual_gate_modrelu,cx_ksp_avg_rms_std_dual_gate_modrelu,phase1_1184439_413,phase1,Fourier,1,average,rms,standard,modrelu,dual / modulus_gate,dual,modulus_gate,0.7260091854000483,0.1388079812655506,0.1388079812655506,False,True,ap_only
cx_ksp_avg_rms_std_dual_gate_magsilu,cx_ksp_avg_rms_std_dual_gate_magsilu,phase1_1184439_414,phase1,Fourier,1,average,rms,standard,magnitude_silu,dual / modulus_gate,dual,modulus_gate,0.5811377004270405,0.07469746674054845,0.07469746674054845,False,False,neither
cx_ksp_avg_rms_std_dual_gate_crelu,cx_ksp_avg_rms_std_dual_gate_crelu,phase1_1184439_415,phase1,Fourier,1,average,rms,standard,crelu,dual / modulus_gate,dual,modulus_gate,0.5943114978647974,0.06338340735583359,0.06338340735583359,False,False,neither
cx_ksp_avg_rms_std_dual_gate_card,cx_ksp_avg_rms_std_dual_gate_card,phase1_1184439_416,phase1,Fourier,1,average,rms,standard,cardioid,dual / modulus_gate,dual,modulus_gate,0.7051271721322483,0.15468807852746305,0.15468807852746305,False,True,ap_only
